,the_geom,Zip,geoid10,classfp10,mtfcc10,funcstat10,aland10,intptlat10,intptlon10,cartodb_id,created_at,updated_at,Median,Pop
0,0106000020E6100000020000000103000000010000007500000013AE47E17A8352C0B913ECBFCE6F44402DDAE385748352C07D492A53CC6F444052E1CFF0668352C046E7FC14C76F444099CE4E06478352C04A1FBAA0BE6F44405EEAE74D458352C0741A69A9BC6F4440E1FC4D28448352C0EC7E15E0BB6F44406BE690D4428352C0F82CCF83BB6F44407E85CC95418352C069A0F99CBB6F44407FB9162D408352C0B04CBF44BC6F44403975E5B33C8352C098F04BFDBC6F44400B738236398352C08094D8B5BD6F4440FA04508C2C8352C0CCC98B4CC06F4440955984622B8352C07E2C4487C06F4440F6AC6BB41C8352C05FAB048BC36F44407F7C09151C8352C0CF1E2FA4C36F44407E113466128352C0B17A87DBA16F4440A6052FFA0A8352C00D1137A7926F4440C2651536038352C003F9D9C8756F4440C7D11C59F98252C0BBDEFDF15E6F4440F7359204E18252C0DB662AC4236F4440279D4830D58252C0D31EF642016F4440D45C6E30D48252C0348FC360FE6E44409844BDE0D38252C03C80457EFD6E44408827BB99D18252C033D6FECEF66E4440A19A92ACC38252C0056344A2D06E4440D04F38BBB58252C0FAC56CC9AA6E4440CAF3E0EEAC8252C0DF0ED4298F6E44407057AF22A38252C051B0C6D9746E444013EB54F99E8252C024AB22DC646E44409CD497A59D8252C078E8BB5B596E4440DD8C9AAF928252C06273D53C476E4440716BD26D898252C0A52897C62F6E444070FDBB3E738252C0F825E2ADF36D44403ADF4F8D978252C01B9430D3F66D444032897AC1A78252C039ADDBA0F66D4440A86BED7DAA8252C0DAA4A2B1F66D444028CB10C7BA8252C0C114E5D2F86D4440678995D1C88252C08B9FC6BDF96D444024FE28EACC8252C06D861BF0F96D4440CB988235CE8252C0BD0AF0DDE66D4440296D718DCF8252C082BBB376DB6D44404317D4B7CC8252C035E49F19C46D44402D8ECA4DD48252C0824D9D47C56D4440F7FE06EDD58252C0D473D2FBC66D4440B38D3F51D98252C01B54E23AC66D44409995ED43DE8252C066D0D03FC16D4440C9198A3BDE8252C087B9A46ABB6D44404C124BCADD8252C0D9C9E028796D44400A23BDA8DD8252C0AFC22D1F496D4440A10BEA5BE68252C02C35423F536D4440AD27BA2EFC8252C04F11A7936C6D44408903E8F7FD8252C0978922A46E6D444028965B5A0D8352C098931799806D444089743FA7208352C05DCFD72C976D4440F05A09DD258352C098654F029B6D444048D6E1E82A8352C06645D4449F6D444092895B05318352C0455C001AA56D444062D4B5F63E8352C0F53FC05AB56D4440BB564277498352C09063EB19C26D4440EAA694D74A8352C0120EBDC5C36D4440077250C24C8352C0DA645419C66D4440CB3FFA264D8352C0756B990CC76D4440243D0CAD4E8352C03805F9D9C86D44406EB9FAB1498352C068A67B9DD46D4440777AA52C438352C0E79D0AB8E76D4440DFF599B33E8352C0D4E76A2BF66D4440CA83F414398352C0B9D8B452086E444065F2CD36378352C009630B410E6E444094253ACB2C8352C0E15AED612F6E4440B5DAC35E288352C008D7A3703D6E444099779CA2238352C011D21A834E6E44402361DF4E228352C0AFF9B836546E44408F31772D218352C0BF9481035A6E44405A0A48FB1F8352C014A8C5E0616E4440305D88D51F8352C0E8AC16D8636E4440D0544FE61F8352C0C4A2E9EC646E4440A7A78FC01F8352C07C5A457F686E44405A24ED461F8352C0E070E657736E4440965643E21E8352C0F560527C7C6E44402AA0504F1F8352C03971395E816E44400C6D0036208352C018710168946E44409AABE639228352C00B03965CC56E4440281E17D5228352C09744BDE0D36E4440C915DEE5228352C08B62B9A5D56E444021E2E654328352C09CB64604E36E44401F020EA14A8352C02137C30DF86E4440915B936E4B8352C0AD27BA2EFC6E44407C6E68CA4E8352C0DAF813950D6F44402CD0EE90628352C05F90F469156F44409C29745E638352C08266D7BD156F44403A511212698352C081FE428F186F4440670586AC6E8352C014E0BBCD1B6F44403A889D29748352C00C87A5811F6F444069BE4A3E768352C0EE39B01C216F4440E45DF580798352C099779CA2236F4440298881AE7D8352C0F126BF45276F44404D44BFB67E8352C0BBB1A030286F4440BB0166BE838352C07035B22B2D6F4440B4C2F4BD868352C0329BC761306F44405C16139B8F8352C0101615713A6F44404994BDA59C8352C009DAE4F0496F4440C4FF1D51A18352C059643BDF4F6F444020382EE3A68352C0DDFB1BB4576F4440EF315871AA8352C0F9449E245D6F4440E5A4F78DAF8352C0C58844A1656F444091AE997CB38352C0A36B26DF6C6F44406B3CD862B78352C0280307B4746F4440ACF71BEDB88352C00982C7B7776F44408AA37213B58352C051B3075A816F4440AFC7444AB38352C031FE7DC6856F4440BCA94885B18352C0E2C4573B8A6F444027603B18B18352C0ED3EC7478B6F4440648C0FB3978352C06C1283C0CA6F444061EDEF6C8F8352C0FD0C6FD6E06F4440CA68E4F38A8352C0EE71A609DB6F44405926C3F17C8352C041AF3F89CF6F444013AE47E17A8352C0B913ECBFCE6F444001030000000100000039000000AD7FD767CE8252C0BA4560AC6F6A4440BE99982EC48252C0A9764D486B6A4440727E8AE3C08252C02E89B3226A6A4440BBE0D39CBC8252C0C3060B27696A44407BEE04FBAF8252C0C43A55BE676A44400C17B9A7AB8252C0D0E80E62676A44409D0B23BDA88252C0F3BEF1B5676A444092C5FD47A68252C0DA627E6E686A4440C7957A16848252C0CB423BA7596A44409DE8BAF0838252C0849675FF586A4440222F6B62818252C0863254C5546A4440F3DE1802808252C00A790437526A444034E84B6F7F8252C0584A9693506A444070E65773808252C0F063CC5D4B6A44404A749659848252C00D492D944C6A44403C44A33B888252C04E04711E4E6A4440239A40118B8252C0A61B28F04E6A4440633BDF4F8D8252C0597EE02A4F6A4440CD893DB48F8252C0E24D7E8B4E6A4440EA6E9EEA908252C018F7E6374C6A4440B9826DC4938252C06F218FE0466A4440DA6B41EF8D8252C0436D1B46416A4440ECB94C4D828252C08590F3FE3F6A4440531B9C887E8252C07A7E18213C6A44404062BB7B808252C06D179AEB346A4440D491239D818252C0F19194F4306A44403F2E71E4818252C0636D533C2E6A44400564AF777F8252C0E2F6CB272B6A444097C0ADBB798252C00C8AE6012C6A4440CA2E185C738252C01804560E2D6A4440488446B0718252C07640D9942B6A44405580EF366F8252C097A432C51C6A44403D8C101E6D8252C0DA2F9FAC186A4440A098BC01668252C0E845ED7E156A4440F21FD26F5F8252C0CDFC6A0E106A44408EA850DD5C8252C0E68C28ED0D6A44406A0377A04E8252C0783A5794126A44404DB340BB438252C05E764F1E166A4440CBEEC9C3428252C0F5729F1C056A444096C79A91418252C0114E0B5EF46944404944F817418252C04DE8F527F1694440D27B2AA73D8252C0BF7971E2AB69444086F8872D3D8252C0C3B12E6EA36944402DAD86C43D8252C058FB3BDBA36944401FB41EBE4C8252C0E1E7BF07AF69444029FD84B35B8252C03A50A73CBA694440EE71A609DB8252C0E5AF90B9326A44402C76FBAC328352C05BAB3DEC856A444023917D90658352C02A9B3924B56A4440747632384A8352C0722A1900AA6A44404ECDE506438352C09C25C808A86A4440CAB73EAC378352C02891442FA36A444041B115342D8352C0311EA5129E6A44406C895C70068352C06489CE328B6A44400AEC3191D28252C0BFCE4D9B716A444000C0B167CF8252C01F0BD121706A4440AD7FD767CE8252C0BA4560AC6F6A4440,7606,7606,B5,G6350,S,1658605,40.8584771,-74.0484728,2745,2013-12-19 16:42:15.999408+00,2013-12-19 17:14:37.651264+00,74545.0,2184.0
1,0106000020E610000001000000010300000001000000EE000000A10BEA5BE68252C02C35423F536D44400A23BDA8DD8252C0AFC22D1F496D44404C124BCADD8252C0D9C9E028796D4440C9198A3BDE8252C087B9A46ABB6D44409995ED43DE8252C066D0D03FC16D4440B38D3F51D98252C01B54E23AC66D4440F7FE06EDD58252C0D473D2FBC66D44402D8ECA4DD48252C0824D9D47C56D44404317D4B7CC8252C035E49F19C46D4440296D718DCF8252C082BBB376DB6D4440CB988235CE8252C0BD0AF0DDE66D444024FE28EACC8252C06D861BF0F96D4440678995D1C88252C08B9FC6BDF96D444028CB10C7BA8252C0C114E5D2F86D4440A86BED7DAA8252C0DAA4A2B1F66D444032897AC1A78252C039ADDBA0F66D44403ADF4F8D978252C01B9430D3F66D444070FDBB3E738252C0F825E2ADF36D4440B298D87C5C8252C01E645930F16D4440D4E940D6538252C0063C3080F06D444067774831408252C0D362F030ED6D444073CE4F711C8252C0CF0D4DD9E96D4440225E9ECE158252C0FD91E9D0E96D444086B839950C8252C07BE71725E86D4440A909A2EE038252C0DFD6DD3CD56D4440B4183C4CFB8152C0724A404CC26D44404098DBBDDC8152C07CAEB6627F6D44402AD8463CD98152C00982C7B7776D444031C9C859D88152C0AF19E0826C6D44401566A19DD38152C0986038D7306D44408827BB99D18152C0157C9A93176D444065D65240DA8152C06C1B4641F06C444095917A4FE58152C041041C42956C444033B91803EB8152C0AB18AE0E806C4440D4E429ABE98152C098EE75525F6C44400A40A374E98152C0C2E9245B5D6C44402822C32ADE8152C01CC87A6AF56B444068C6A2E9EC8152C09D39EB538E6B444047C32973F38152C0A44E4013616B4440A1258FA7E58152C0120A1170086B44408E352383DC8152C025E4839ECD6A4440800871E5EC8152C0CF22DBF97E6A4440FDE55AB4008252C00B1B65FD666A44404DB340BB438252C05E764F1E166A44406A0377A04E8252C0783A5794126A44408EA850DD5C8252C0E68C28ED0D6A4440F21FD26F5F8252C0CDFC6A0E106A4440A098BC01668252C0E845ED7E156A44403D8C101E6D8252C0DA2F9FAC186A44405580EF366F8252C097A432C51C6A4440488446B0718252C07640D9942B6A4440CA2E185C738252C01804560E2D6A444097C0ADBB798252C00C8AE6012C6A44400564AF777F8252C0E2F6CB272B6A44403F2E71E4818252C0636D533C2E6A4440D491239D818252C0F19194F4306A44404062BB7B808252C06D179AEB346A4440531B9C887E8252C07A7E18213C6A4440ECB94C4D828252C08590F3FE3F6A4440DA6B41EF8D8252C0436D1B46416A4440B9826DC4938252C06F218FE0466A4440EA6E9EEA908252C018F7E6374C6A4440CD893DB48F8252C0E24D7E8B4E6A4440633BDF4F8D8252C0597EE02A4F6A4440239A40118B8252C0A61B28F04E6A44403C44A33B888252C04E04711E4E6A44404A749659848252C00D492D944C6A444070E65773808252C0F063CC5D4B6A444034E84B6F7F8252C0584A9693506A4440F3DE1802808252C00A790437526A4440222F6B62818252C0863254C5546A44409DE8BAF0838252C0849675FF586A4440C7957A16848252C0CB423BA7596A444026840EBA848252C0F95E43705C6A44407AF83251848252C07E5EB873616A44406E641EF9838252C07A26FBE7696A44406E641EF9838252C064834C32726A44403380B740828252C0EB82C135776A4440F9B5F5D37F8252C0DD3829CC7B6A4440E18DCC237F8252C0F74D61A5826A4440828593347F8252C078909E22876A44401DA67D737F8252C03B5E4887876A4440E6305F5E808252C00BA661F8886A4440BC4F55A1818252C0463CD9CD8C6A44404F172994858252C018D99596916A44402ABF0CC6888252C05994D920936A44406489CE328B8252C037F24064916A4440BDBA2A508B8252C0323509DE906A4440CEF1D1E28C8252C0E5CB0BB08F6A444091A5D6FB8D8252C08BB454DE8E6A4440EA6E9EEA908252C0F9D2DB9F8B6A4440F34C2F31968252C090B8C7D2876A4440DABC7152988252C0B94BE2AC886A4440C81D3691998252C0BD081A33896A4440803D26529A8252C000F8A754896A44403977BB5E9A8252C01CDD088B8A6A4440F196AB1F9B8252C0EBF0D7648D6A4440620AD6389B8252C0D8519CA38E6A44404AE2AC889A8252C07458E1968F6A44403F683D7C998252C0A274E95F926A4440A10C5531958252C0F466D47C956A44406CFFCA4A938252C00B8FFD2C966A44408B4CC0AF918252C0E1C798BB966A44404A917C25908252C0E1934E24986A4440D91D520C908252C0A461F888986A444009D6389B8E8252C067FB57569A6A44401B2785798F8252C05428D2FD9C6A44409057E718908252C08A355CE49E6A4440438655BC918252C0233CA1D79F6A4440DC72F563938252C0BE42E6CAA06A4440B243FCC3968252C0C854C1A8A46A444005B8205B968252C02DE6E786A66A4440F9230C03968252C06DA12B11A86A4440675C3810928252C0D7EF8975AA6A4440BC38F1D58E8252C0050C923EAD6A44401C75745C8D8252C040D653ABAF6A44401C8F19A88C8252C0BBC3EDD0B06A44409FA17F828B8252C03CD2E0B6B66A4440B12616F88A8252C080AE7D01BD6A44408188D4B48B8252C09BC3B5DAC36A4440E74D452A8C8252C0A080ED60C46A44403F4B57B08D8252C0F2A62215C66A444068C4CC3E8F8252C0D6C1C1DEC46A444026BB99D18F8252C060C5A9D6C26A44406D675F79908252C03666D993C06A4440F6E80DF7918252C03802B859BC6A444006EC6AF2948252C04027840EBA6A4440B1F50CE1988252C0C9F6216FB96A44404DCFBBB1A08252C0AE963B33C16A4440AC8905BEA28252C02393533BC36A4440638F5033A48252C01390F63FC06A4440989CDA19A68252C09D93DE37BE6A4440735E6397A88252C01BB5C2F4BD6A444090291F82AA8252C0389A232BBF6A444089389D64AB8252C0E9C891CEC06A4440C31C041DAD8252C0D6C1C1DEC46A4440A04621C9AC8252C076853E58C66A4440CA0D863AAC8252C07FCB63CDC86A4440737808E3A78252C083B872F6CE6A44402D1A321EA58252C0B0A03028D36A444082C2A04CA38252C03DC571E0D56A44407BD11E2FA48252C055B950F9D76A4440C83A1C5DA58252C05351BCCADA6A444079354069A88252C099C937DBDC6A4440B9D6DEA7AA8252C07D18213CDA6A444018C5724BAB8252C095749483D96A4440DAF63DEAAF8252C02669FE98D66A44405DD5592DB08252C0911FF12BD66A4440048A58C4B08252C020ACC612D66A444091FC885FB18252C0AF389CF9D56A4440D98EA9BBB28252C013967840D96A44407F43A852B38252C0307BD976DA6A444014A75A0BB38252C00A71AC8BDB6A4440AFE1E995B28252C0B6AE9811DE6A4440F7C1F9D4B18252C0504D49D6E16A4440C9A5F10BAF8252C046C0E8F2E66A4440767FBC57AD8252C003357C0BEB6A444063FA25E2AD8252C0EBD808C4EB6A4440694FC939B18252C0FC0FB056ED6A4440C1802557B18252C0F21ABB44F56A44408C0B0742B28252C038E466B8016B4440D19D279EB38252C05B1E6B46066B4440D135936FB68252C0CB5D4BC8076B444018E25817B78252C07EC00303086B44400BCC0A45BA8252C0893A730F096B44406AD44334BA8252C0870629780A6B4440F960191BBA8252C0D33BDC0E0D6B44405E8E1EBFB78252C070FBE593156B4440542E54FEB58252C0205A2BDA1C6B444043F7AC6BB48252C0F9E769C0206B4440C6BB2363B58252C0475167EE216B4440E3A08499B68252C069274A42226B444095E99788B78252C02DF5F3A6226B444017AE0E80B88252C070E481C8226B4440E11E4B1FBA8252C0052E8F35236B44404BA1F31ABB8252C05754C4E9246B4440151230BABC8252C0B5F468AA276B4440BAAC8905BE8252C0175245F12A6B4440E3D70FB1C18252C03958FFE7306B4440898C0E48C28252C0BF5774EB356B4440D70FB1C1C28252C04F69C4CC3E6B4440BE7FF3E2C48252C053A703594F6B444071FC5069C48252C0932EFD4B526B44409BC3B5DAC38252C02187889B536B4440305BB22AC28252C09C0C8E92576B4440FA19DEACC18252C0DD9387855A6B4440296A300DC38252C0FC65F7E4616B44403BBB7CEBC38252C077B7B244676B4440D6F50B76C38252C0B73EAC376A6B444092196F2BBD8252C045E867EA756B44406F438CD7BC8252C00391459A786B44409A58E02BBA8252C0D37ABFD18E6B4440291900AAB88252C0EBBFCE4D9B6B44402A4D4A41B78252C0F8BEB854A56B4440E286DF4DB78252C05D8429CAA56B44405D402FDCB98252C09FE1CD1ABC6B44403902B859BC8252C07C7901F6D16B444038B4C876BE8252C0420070ECD96B4440CDFDD5E3BE8252C08844A165DD6B4440EAFCDB65BF8252C0370B7BDAE16B444077D32D3BC48252C08BCD8E54DF6B4440489D8026C28252C02538F581E46B4440CA7B9C69C28252C0408177F2E96B4440D6C1C1DEC48252C09DEDD11BEE6B44403BA1D79FC48252C0ED77280AF46B444066D0D03FC18252C0DC91B1DAFC6B444040649126DE8252C01EE9D32AFA6B4440701FB935E98252C0A88427F4FA6B44404BE141B3EB8252C05BACA8C1346C4440360EBC5AEE8252C04256B77A4E6C4440C9A48636008352C07580272D5C6C44408CF0F620048352C021BE13B35E6C4440291895D4098352C050DA1B7C616C4440A5D1E4620C8352C06DBF7CB2626C44406B41EF8D218352C0A90EB9196E6C4440BCFF8F13268352C0F5436CB0706C4440D801D715338352C0449A7807786C4440720E9E094D8352C0BF3C64CA876C4440F1CEA10C558352C0A47EDE54A46C4440B17E33315D8352C0430E1137A76C444027AF95D05D8352C03953E8BCC66C4440E11C75745C8352C0BEF04A92E76C44401229CDE6718352C095E13FDD406D4440BC66B96C748352C0D821FE614B6D4440243D0CAD4E8352C03805F9D9C86D4440CB3FFA264D8352C0756B990CC76D4440077250C24C8352C0DA645419C66D4440EAA694D74A8352C0120EBDC5C36D4440BB564277498352C09063EB19C26D444062D4B5F63E8352C0F53FC05AB56D444092895B05318352C0455C001AA56D444048D6E1E82A8352C06645D4449F6D4440F05A09DD258352C098654F029B6D444089743FA7208352C05DCFD72C976D444028965B5A0D8352C098931799806D44408903E8F7FD8252C0978922A46E6D4440AD27BA2EFC8252C04F11A7936C6D4440A10BEA5BE68252C02C35423F536D4440,7643,7643,B5,G6350,S,3824356,40.8443318,-74.0361641,3493,2013-12-19 16:42:15.999408+00,2013-12-19 17:14:37.651264+00,57951.467,10801.0
2,0106000020E610000001000000010300000001000000A8000000896F287CB68C52C0CC18E6046D5444406D6DE179A98C52C036842A357B54444085FA5DD89A8C52C0940D6B2A8B544440F76A47718E8C52C0E65086AA98544440801DFF05828C52C009100533A6544440ABC77DAB758C52C08BD7BCAAB3544440C5444AB3798C52C01DB935E9B654444036A45181938C52C0E3284014CC544440F1D077B7B28C52C088E3C0ABE5544440CA441152B78C52C0F2FDD478E9544440667FA0DCB68C52C0815660C8EA544440707495EEAE8C52C0D9DB2DC901554440E940D653AB8C52C0F95C6DC5FE544440F2AB3940308C52C0C24659BF995444407667EDB60B8C52C0A106D3307C544440C0AC50A4FB8B52C057164CFC515444400A5D8940F58B52C01306651A4D5444407FEECB99ED8B52C0E9AC16D86354444015838769DF8B52C0339D9D0C8E544440B10B06D7DC8B52C0D64D29AF9554444083BBB376DB8B52C0214F92AE99544440F4622827DA8B52C09CD497A59D54444068723106D68B52C05545B8C9A8544440B21F2922C38B52C02F478FDFDB54444017C8B3CBB78B52C02B7DE882FA544440E53C635FB28B52C018FB928D07554440514145D5AF8B52C07BF0DAA50D55444025A77686A98B52C01F5A2BDA1C554440A9B9DC60A88B52C0AD7E6C921F55444015BEBED6A58B52C0E0EF17B325554440D79E5912A08B52C0EBD11BEE23554440326C94F59B8B52C01244DD0720554440470F43AB938B52C05E28603B185544403383F8C08E8B52C03310CB660E5544409CB47059858B52C0C6D45DD905554440BF05D9B27C8B52C05DEE93A300554440C81AF5108D8B52C0CEED258DD1544440B5476FB88F8B52C02C3D9AEAC9544440E4D18DB0A88B52C0C240D7BE80544440FBDF1115AA8B52C03550E09D7C544440D6BB3FDEAB8B52C0CE69166877544440AA72A1F2AF8B52C09DC893A46B5444405B5320B3B38B52C09786E12362544440300A82C7B78B52C0B21A12F758544440C2D155BABB8B52C0ED93A30051544440F0B913ECBF8B52C07967B45549544440B10584D6C38B52C0B3ACFBC742544440573849F3C78B52C06ED05E7D3C5444400DD6FF39CC8B52C0ADD2DD7536544440CF07CBD8D08B52C05D48878730544440801953B0C68B52C0B5DAC35E28544440F2DA6CACC48B52C078A86DC328544440D3D4B2B5BE8B52C0D2F36E2C2854444016AE0E80B88B52C097F562282754444098B9C0E5B18B52C0E009BDFE2454444008A87004A98B52C09AF9D51C2054444092DFA293A58B52C0E40D30F31D544440719CDB847B8B52C056AF22A30354444095218E75718B52C0847AFA08FC5344409EAEEE586C8B52C07A681F2BF853444015139B8F6B8B52C0D3B32094F753444087B7CEBF5D8B52C04A9352D0ED534440696798DA528B52C08895D1C8E75344409B508880438B52C0AAB2EF8AE05344407D349C32378B52C011143FC6DC5344406018B0E42A8B52C04D7ADFF8DA5344404B70EA03C98A52C0281F82AAD15344401797AAB4C58A52C0F99AE5B2D1534440A10227DBC08A52C0DF3E726BD2534440571B6327BC8A52C09D1B9AB2D3534440E95DBC1FB78A52C079DD2230D6534440F08288D4B48A52C06181AFE8D653444095CCB1BCAB8A52C08F9DB7B1D953444060BCE6559D8A52C0EFA5F0A0D9534440FDF0F3DF838A52C0EFD93A38D8534440099FAD83838A52C01F5ED72FD85344409D7C7A6CCB8952C0DBB5847CD0534440388F8AFF3B8A52C0B5239C16BC5244403C7C9928428A52C0B2B112F3AC524440623F8BA5488A52C08057CB9D99524440F1B1BB40498A52C0BDBD6BD0975244409E3D97A9498A52C0A0D80A9A96524440063E062B4E8A52C0BE081A3389524440B86C74CE4F8A52C0A97CCF4884524440C3CC3E8F518A52C0419605137F5244402D1B9DF3538A52C0D2264EEE77524440622827DA558A52C068705B5B78524440974F560C578A52C0EB4E779E7852444030225168598A52C0EF0BAF24795244409D55664AEB8A52C0F8BB77D498524440B73B6BB75D8B52C0864ECFBBB15244405D2A36E6758B52C0A197512CB7524440ECD632198E8B52C08C5C37A5BC5244409174CDE49B8B52C03D575BB1BF524440743DD175E18B52C09330D3F6AF5244405DEB5223F48B52C017096D39975244405C6C5A29048C52C06D7EC344835244405C52B5DD048C52C0756F4562825244407519FED30D8C52C0A3DC7D8E8F5244406436C824238C52C0F2C473B6805244402BF180B2298C52C09DB12FD978524440AC6708C72C8C52C0A60A462575524440926FB6B9318C52C0F03FF9BB77524440FA3BDBA3378C52C0EB82C13577524440A1276552438C52C0DF0852297652444091E68F696D8C52C0B8A3FFE55A5244408AC404357C8C52C065F84F3750524440324FAE29908C52C0141747E526524440BF90D5AD9E8C52C0566E693524524440737808E3A78C52C05FE4654D2C5244403AFF76D9AF8C52C0C0D9AD65325244409046054EB68C52C0A7E15B583752444038D1AE42CA8C52C0D631AEB838524440BC344580D38C52C0DABA9BA73A5244408878EBFCDB8C52C082C0CAA145524440E5E44526E08C52C042A7E7DD58524440FE40B96DDF8C52C0F52686E464524440D4AD9E93DE8C52C07DAB75E27252444037F1D58EE28C52C05031CEDF8452444032880FECF88C52C072F04C689252444082F8C08EFF8C52C08E6D19709652444099EC9FA7018D52C09E70766B9952444048CD1E68058D52C0A84E07B29E5244409366F3380C8D52C0F07F4754A85244401127F73B148D52C05B5320B3B3524440F962EFC5178D52C08B118942CB52444073B4AA251D8D52C0AC68739CDB524440A78DEA74208D52C0735776C1E052444070FE2614228D52C01F956247E352444029BD361B2B8D52C030CC09DAE4524440C25E28603B8D52C02F2AA913D0524440A6E7DD58508D52C00412143FC65244403B821B295B8D52C0E2C0ABE5CE5244404FDD5CFC6D8D52C04DD4D2DC0A5344408AC1C3B46F8D52C07CA99F3715534440BBC799266C8D52C0FCA02E5228534440AA5CA8FC6B8D52C05BC64D0D3453444063CA87A06A8D52C0BACE86FC335344403346EBA86A8D52C047BF7D1D38534440AF19E0826C8D52C090F0BDBF41534440FECD8B135F8D52C059643BDF4F5344401D15FF77448D52C04EC07630625344408CCF64FF3C8D52C0E36723D74D534440ED59D768398D52C0EDAD484C5053444005483481228D52C0F7DC09F65F53444090990B5C1E8D52C0976C3CD86253444071DEFFC7098D52C08F6456EF705344406AB6F292FF8C52C0BBE47FF277534440CC5D4BC8078D52C00567F0F78B534440BEF04A92E78C52C03559A31EA253444019506F46CD8C52C0A8D6C22CB45344406E6072A3C88C52C06A3CD862B7534440F00A444FCA8C52C0E104A6D3BA534440F411F8C3CF8C52C0490856D5CB534440B2EE1F0BD18C52C09409BFD4CF534440CC37A27BD68C52C02C910BCEE0534440C512D6C6D88C52C06A7C26FBE753444076D9AF3BDD8C52C058FAD005F55344402538F581E48C52C02FD5CC5A0A544440CED90242EB8C52C0F578211D1E54444096C80567F08C52C0286F47382D544440BED6A546E88C52C0FB6F253B36544440F905BB61DB8C52C005D3307C4454444024B03907CF8C52C06A813D2652544440A8108FC4CB8C52C0F1B4FCC05554444045B3B27DC88C52C048641F6459544440A6A5B915C28C52C0A468E55E60544440896F287CB68C52C0CC18E6046D544440,7206,7206,B5,G6350,S,4134744,40.6516542,-74.183811,8349,2013-12-19 16:42:15.999408+00,2013-12-19 17:14:37.651264+00,42323.3566,23260.0
